learnerID,school_year,Age,Filipino 1,English 1,Math 1,Aral Pan 1,Filipino 2,English 2,Math 2,Aral Pan 2,Filipino 3,English 3,Math 3,Science 3,Aral Pan 3,Filipino 4,English 4,Math 4,Science 4,Aral Pan 4,Filipino 5,English 5,Math 5,Science 5,Aral Pan 5,Gender_F,Gender_M,Mother Tongue_Cebuano / Sinugbuanong Binisay,Mother Tongue_English,Mother Tongue_Hiligaynon,Mother Tongue_Ilocano,Mother Tongue_Kamayo,Mother Tongue_Kapampangan,Mother Tongue_Maranao,Mother Tongue_Pangasinan,Mother Tongue_Tagalog,Nutritional Status_Normal,Nutritional Status_Obese,Nutritional Status_Overweight,Nutritional Status_Severely Wasted,Nutritional Status_Wasted,MPS
BES25-008,1,11,80.0,80.0,80.0,81.0,84.0,84.0,84.0,84.0,82.0,82.0,82.0,81.0,81.0,88,89,88,87,88,87.0,84,87,86,85,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,80.54
UICS25-394,1,11,85.0,83.0,84.0,86.0,88.0,87.0,88.0,89.0,87.0,86.0,87.0,87.0,87.0,87,86,87,85,84,86.0,86,86,87,86,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,66.82
BES25-182,1,10,89.0,89.0,87.0,89.0,84.0,85.0,85.0,86.0,86.0,85.0,85.0,85.0,85.0,89,88,90,87,87,90.0,88,91,90,89,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,80.54
UICS24-013,0,12,80.0,81.0,82.0,83.0,87.0,83.0,85.0,84.0,86.0,84.0,84.0,85.0,85.0,86,85,85,84,85,89.0,90,90,89,88,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,74.03
UICS25-339,1,11,85.0,85.0,85.0,85.0,86.0,86.0,87.0,86.0,84.0,84.0,84.0,83.0,84.0,87,88,88,87,87,88.0,87,86,88,88,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,66.82
UICS25-193,1,11,87.0,85.0,88.0,88.0,88.0,84.0,87.0,87.0,86.0,85.0,84.0,86.0,86.0,85,85,85,84,85,88.0,87,86,87,88,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,66.82
UICS25-254,1,11,85.0,83.0,82.0,82.0,79.0,78.0,78.0,79.0,79.0,79.0,78.0,78.0,78.0,83,83,83,83,83,81.0,83,81,81,81,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,66.82
BES25-091,1,13,78.0,78.0,77.0,78.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,76,76,76,76,76,75.0,75,75,75,75,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,80.54
UICS25-299,1,11,87.0,83.0,82.0,86.0,86.0,84.0,84.0,84.0,84.0,84.0,83.0,83.0,84.0,82,81,82,81,82,82.0,82,81,82,83,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,66.82
UISC25-053,1,11,93.0,93.0,91.0,95.0,94.0,94.0,94.0,94.0,94.0,93.0,94.0,93.0,94.0,96,93,90,91,92,93.0,93,93,93,91,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,72.08
NAN25-022,1,11,87.0,84.0,84.0,90.0,91.0,90.0,92.0,91.0,93.0,92.0,93.0,91.0,92.0,91,91,90,90,90,93.0,93,92,93,92,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,58.64
LANES25-041,1,13,87.0,85.0,83.0,86.0,85.0,85.0,85.0,86.0,85.0,83.0,84.0,84.0,84.0,84,83,83,84,85,87.0,84,84,85,85,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,62.7
UISC25-113,1,11,94.0,91.0,88.0,91.0,92.0,90.0,90.0,91.0,93.0,92.0,92.0,93.0,92.0,93,90,89,90,91,92.0,92,86,91,91,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,72.08
UICS25-361,1,11,79.0,80.0,79.0,79.0,85.0,85.0,84.0,85.0,82.0,82.0,83.0,82.0,81.0,82,80,80,81,82,84.0,84,84,84,84,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,66.82
UICS25-336,1,11,88.0,87.0,87.0,86.0,88.0,87.0,87.0,86.0,87.0,86.0,85.0,86.0,85.0,84,84,86,84,86,86.0,85,86,85,86,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,66.82
DAFSIS25-024,1,12,85.0,84.0,85.0,85.0,87.0,87.0,88.0,89.0,88.0,87.0,88.0,88.0,87.0,85,84,87,85,87,91.0,86,88,85,85,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,73.08
UISC24-023,0,12,93.0,90.0,90.0,92.0,95.0,94.0,94.0,95.0,94.0,94.0,94.0,94.0,94.0,96,95,94,94,95,95.0,96,93,94,92,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,76.93
UISC24-007,0,12,92.0,91.0,93.0,92.0,91.0,92.0,91.0,92.0,92.0,91.0,90.0,91.0,91.0,90,89,89,90,91,91.0,92,90,90,90,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,76.93
LANES24-006,0,12,77.0,78.0,78.0,79.0,82.0,82.0,82.0,82.0,81.0,80.0,81.0,80.0,79.0,80,80,81,82,81,86.0,85,86,83,85,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,78.31
DAPSMECSE25-029,1,11,85.0,81.0,88.0,85.0,85.0,84.0,88.0,86.0,89.0,89.0,89.0,89.0,89.0,85,85,85,86,84,83.0,82,87,83,83,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,75.71
UICS25-019,1,11,89.0,87.0,90.0,90.0,90.0,89.0,89.0,90.0,89.0,88.0,88.0,87.0,88.0,87,88,90,87,87,89.0,88,87,88,87,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,66.82
UICS25-345,1,11,88.0,87.0,88.0,88.0,89.0,89.0,89.0,90.0,86.0,85.0,86.0,85.0,86.0,92,92,92,91,91,91.0,92,89,90,91,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,66.82
NAN25-065,1,13,86.0,78.0,79.0,87.0,88.0,91.0,81.0,77.0,93.0,81.0,80.0,76.0,79.0,95,92,94,83,79,79.0,79,87,95,83,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,58.64
UICS25-384,1,11,85.0,84.0,84.0,85.0,88.0,87.0,88.0,89.0,87.0,87.0,87.0,87.0,88.0,84,83,84,84,83,87.0,86,85,85,85,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,66.82
UISC25-027,1,11,86.0,86.0,86.0,87.0,90.0,89.0,90.0,91.0,88.0,89.0,88.0,90.0,89.0,86,87,87,88,86,88.0,89,87,89,89,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,72.08
DCBMES25-001,1,12,86.0,85.0,86.0,86.0,87.0,86.0,86.0,87.0,86.0,85.0,85.0,85.0,86.0,88,84,81,88,87,91.0,87,87,90,89,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,33.59
BES24-027,0,12,79.0,77.0,79.0,82.0,81.0,78.0,78.0,80.0,83.0,82.0,82.0,83.0,82.0,81,81,80,80,80,82.0,81,81,81,82,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,75.7
BES25-174,1,11,95.0,95.0,94.0,91.0,94.0,93.0,93.0,93.0,92.0,91.0,92.0,91.0,91.0,91,90,91,89,90,93.0,91,91,92,90,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,80.54
BES25-209,1,11,83.0,83.0,84.0,83.0,78.0,78.0,78.0,80.0,79.0,79.0,78.0,78.0,78.0,83,83,83,83,83,83.0,81,81,82,82,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,80.54
LANES25-100,1,12,88.0,86.0,88.0,88.0,91.0,88.0,90.0,89.0,90.0,90.0,90.0,90.0,90.0,91,91,91,91,90,90.0,91,90,90,91,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,62.7
LANES25-116,1,11,81.0,80.0,81.0,82.0,85.0,82.0,85.0,84.0,85.0,83.0,82.0,84.0,83.0,88,85,94,85,86,82.0,80,81,80,83,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,62.7
BES25-082,1,11,82.0,81.0,80.0,81.0,81.0,81.0,81.0,81.0,83.0,82.0,82.0,82.0,82.0,83,82,81,82,86,83.0,83,83,83,83,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,80.54
BES25-132,1,11,78.0,78.0,78.0,78.0,84.0,85.0,83.0,84.0,77.0,77.0,77.0,78.0,76.0,81,81,81,81,81,77.0,79,79,79,80,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,80.54
LANES25-019,1,12,83.0,84.0,81.0,83.0,78.0,78.0,78.0,78.0,81.0,80.0,80.0,80.0,82.0,79,78,77,79,79,85.0,82,83,82,83,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,62.7
UISC25-015,1,11,85.0,84.0,84.0,84.0,88.0,88.0,87.0,88.0,87.0,86.0,86.0,87.0,87.0,89,91,90,90,89,92.0,94,90,92,92,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,72.08
DCBMES25-019,1,11,89.0,89.0,88.0,89.0,90.0,89.0,90.0,89.0,92.0,90.0,90.0,90.0,90.0,89,87,85,87,88,80.0,80,89,88,89,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,33.59
LANES25-078,1,11,81.0,80.0,81.0,82.0,80.0,79.0,80.0,81.0,80.0,78.0,80.0,79.0,79.0,85,85,84,83,82,83.0,81,82,82,83,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,62.7
DCBMES25-008,1,11,84.0,84.0,84.0,85.0,80.0,79.0,78.0,81.0,84.0,85.0,84.0,83.0,86.0,82,79,81,81,82,85.0,83,84,85,87,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,33.59
DAPSMECSE25-022,1,11,76.0,75.0,75.0,76.0,76.0,75.0,75.0,76.0,79.0,78.0,81.0,78.0,77.0,79,77,80,78,79,84.0,81,83,84,84,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,75.71
UICS25-171,1,13,83.0,82.0,84.0,84.0,82.0,82.0,82.0,82.0,81.0,81.0,80.0,80.0,81.0,84,83,83,83,83,87.0,84,80,82,86,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,66.82
UICS25-341,1,12,85.0,81.0,84.0,85.0,90.0,89.0,89.0,89.0,87.0,85.0,86.0,86.0,87.0,87,85,87,88,85,87.0,87,87,89,88,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,66.82
BES25-173,1,11,92.0,90.0,91.0,92.0,88.0,85.0,88.0,85.0,87.0,87.0,91.0,87.0,85.0,90,88,89,89,90,92.0,92,94,93,90,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,80.54
BES24-034,0,11,83.0,80.0,81.0,83.0,81.0,81.0,81.0,81.0,83.0,84.0,82.0,84.0,83.0,82,82,82,82,82,79.0,79,79,79,79,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,75.7
DAPSMECSE25-031,1,11,89.0,90.0,88.0,89.0,80.0,82.0,79.0,81.0,84.0,85.0,84.0,85.0,84.0,85,81,80,81,80,83.0,78,80,79,83,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,75.71
UICS24-045,0,12,84.0,84.0,83.0,84.0,88.0,83.0,85.0,85.0,85.0,84.0,84.0,84.0,83.0,84,84,84,85,84,83.0,87,83,85,83,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,74.03
DAFSIS25-011,1,11,89.0,87.0,88.0,87.0,87.0,86.0,87.0,87.0,90.0,89.0,89.0,90.0,89.0,90,89,91,90,89,93.0,92,93,92,95,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,73.08
UICS25-186,1,11,90.0,89.0,92.0,90.0,86.0,87.0,87.0,88.0,85.0,86.0,86.0,86.0,86.0,84,83,83,83,85,89.0,80,78,80,78,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,66.82
UISC25-110,1,12,90.0,87.0,88.0,89.0,93.0,92.0,92.0,92.0,92.0,91.0,91.0,91.0,91.0,86,87,85,85,87,89.0,89,89,89,90,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,72.08
DAPSMECSE25-007,1,11,87.0,84.0,85.0,87.0,88.0,85.0,85.0,88.0,88.0,86.0,86.0,87.0,87.0,84,82,83,84,85,83.0,82,81,84,81,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,75.71
NAN24-019,0,11,87.0,85.0,85.0,87.0,88.0,88.0,87.0,87.0,89.0,86.0,87.0,87.0,88.0,89,88,87,88,89,88.0,87,85,87,87,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,65.57
UICS24-008,0,12,91.0,88.0,91.0,91.0,89.0,91.0,90.0,89.0,90.0,91.0,90.0,90.0,88.0,92,90,90,90,91,91.0,89,89,90,91,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,74.03
BES25-085,1,12,80.0,80.0,79.0,79.0,81.0,79.0,80.0,81.0,82.0,82.0,82.0,81.0,81.0,84,83,84,84,85,80.0,80,80,80,80,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,80.54
DAPSMECSE25-034,1,11,75.0,75.0,75.0,75.0,77.0,76.0,77.0,78.0,76.0,76.0,76.0,76.0,76.0,77,76,76,78,75,78.0,77,77,77,78,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,75.71
UICS25-281,1,12,91.0,92.0,89.0,89.0,92.0,92.0,92.0,91.0,89.0,88.0,90.0,90.0,88.0,90,89,88,88,89,87.0,86,86,87,87,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,66.82
UICS25-274,1,12,78.0,77.0,77.0,80.0,79.0,79.0,79.0,79.0,80.0,80.0,80.0,80.0,80.0,86,83,83,83,84,87.0,86,85,87,87,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,66.82
UICS24-066,0,11,82.0,82.0,81.0,82.0,85.0,81.0,83.0,83.0,83.0,81.0,81.0,82.0,82.0,84,84,83,84,84,87.0,86,86,86,85,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,74.03
UICS25-146,1,11,82.0,81.0,81.0,82.0,85.0,84.0,83.0,85.0,81.0,81.0,81.0,81.0,81.0,81,81,83,81,81,76.0,76,76,76,76,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,66.82
DAPSMECSE25-030,1,12,83.0,83.0,84.0,84.0,78.0,77.0,79.0,80.0,78.0,79.0,86.0,77.0,79.0,85,83,84,84,85,83.0,82,83,88,85,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,75.71
UICS25-150,1,11,80.0,80.0,78.0,80.0,81.0,81.0,79.0,79.0,77.0,76.0,76.0,77.0,77.0,81,80,80,80,80,81.0,80,80,80,81,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,66.82
UISC25-104,1,11,84.0,84.0,84.0,83.0,90.0,89.0,89.0,89.0,87.0,86.0,86.0,86.0,87.0,85,86,85,86,85,88.0,95,87,89,89,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,72.08
UICS25-371,1,11,87.0,86.0,86.0,86.0,87.0,87.0,87.0,88.0,87.0,87.0,87.0,86.0,87.0,83,82,82,83,83,84.0,83,82,82,84,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,66.82
BES25-187,1,11,84.0,82.0,86.0,90.0,86.0,84.0,87.0,87.0,83.0,83.0,82.0,82.0,82.0,83,81,82,82,83,84.0,84,83,84,84,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,80.54
BES25-197,1,11,85.0,87.0,87.0,87.0,88.0,82.0,85.0,84.0,85.0,85.0,85.0,85.0,85.0,83,82,84,83,84,84.0,83,84,84,84,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,80.54
DAFSIS25-030,1,12,87.0,86.0,85.0,85.0,86.0,84.0,86.0,85.0,87.0,85.0,85.0,85.0,86.0,86,85,87,87,87,87.0,86,79,85,83,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,73.08
BES25-123,1,11,79.0,75.0,80.0,81.0,82.0,81.0,82.0,82.0,76.0,76.0,76.0,76.0,76.0,79,78,80,79,80,80.0,79,79,79,80,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,80.54
UICS25-244,1,11,81.0,80.0,81.0,81.0,85.0,85.0,85.0,84.0,85.0,83.0,82.0,83.0,83.0,79,78,79,79,80,80.0,80,80,80,79,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,66.82
UICS25-317,1,11,90.0,90.0,90.0,90.0,91.0,89.0,91.0,90.0,89.0,88.0,88.0,88.0,89.0,90,88,88,88,88,89.0,89,89,89,90,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,66.82
BES25-010,1,11,84.0,83.0,82.0,85.0,87.0,86.0,86.0,86.0,90.0,90.0,90.0,89.0,90.0,87,86,88,87,86,87.0,87,86,86,87,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,80.54
UICS24-024,0,11,82.0,81.0,82.0,80.0,80.0,79.0,79.0,79.0,80.0,79.0,78.0,78.0,79.0,82,83,83,84,84,83.0,82,82,82,83,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,74.03
UISC25-080,1,11,85.0,84.0,82.0,82.0,89.0,91.0,89.0,89.0,91.0,89.0,89.0,88.0,88.0,91,93,91,92,91,90.0,91,86,90,91,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,72.08
UISC25-034,1,11,91.0,89.0,86.0,91.0,91.0,90.0,90.0,91.0,93.0,92.0,92.0,92.0,93.0,93,91,90,90,91,91.0,91,93,91,90,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,72.08
BES25-041,1,11,81.0,80.0,84.0,90.0,84.0,82.0,86.0,87.0,83.0,82.0,84.0,84.0,84.0,87,87,84,86,87,86.0,84,84,85,85,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,80.54
BES24-040,0,11,96.0,94.0,92.0,90.0,91.0,91.0,92.0,92.0,92.0,91.0,91.0,90.0,90.0,92,91,92,91,91,94.0,95,95,94,92,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,75.7
UISC25-025,1,12,94.0,91.0,93.0,92.0,92.0,93.0,93.0,92.0,92.0,92.0,91.0,91.0,92.0,92,95,89,91,90,89.0,91,88,89,88,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,72.08
UICS25-346,1,11,93.0,93.0,93.0,93.0,94.0,96.0,94.0,94.0,93.0,93.0,94.0,93.0,93.0,90,91,91,90,88,91.0,93,91,90,92,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,66.82
UICS25-216,1,11,84.0,81.0,81.0,85.0,85.0,86.0,86.0,85.0,84.91689751,88.0,82.0,82.0,82.0,81,83,84,83,82,83.0,83,83,81,81,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,66.82
UISC25-058,1,11,93.0,94.0,92.0,94.0,95.0,95.0,94.0,95.0,95.0,94.0,95.0,96.0,95.0,94,96,94,95,94,92.0,95,94,95,91,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,72.08
NAN24-005,0,12,85.0,84.0,82.0,82.0,87.0,87.0,85.0,87.0,87.0,87.0,87.0,87.0,87.0,85,84,84,84,86,90.0,89,89,90,90,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,65.57
DAPSMECSE24-002,0,12,79.0,78.0,80.0,80.0,82.0,80.0,80.0,82.0,86.0,85.0,85.0,86.0,86.0,84,82,81,82,84,84.0,82,81,83,83,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,78.17
UICS25-148,1,11,77.0,76.0,78.0,79.0,82.0,81.0,81.0,83.0,81.0,80.0,80.0,80.0,80.0,81,80,79,79,79,80.0,79,79,79,80,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,66.82
BES25-065,1,11,88.0,87.0,88.0,88.0,88.0,88.0,88.0,87.0,86.0,86.0,86.0,86.0,86.0,83,83,84,83,83,84.0,82,84,83,82,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,80.54
NAN24-020,0,12,87.0,85.0,85.0,87.0,93.0,93.0,92.0,91.0,88.0,88.0,87.0,88.0,88.0,85,84,84,84,85,82.0,78,84,79,78,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,65.57
UICS25-333,1,11,85.0,84.0,84.0,85.0,91.0,91.0,91.0,91.0,90.0,91.0,90.0,90.0,91.0,86,91,88,89,89,90.0,89,88,90,89,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,66.82
UICS25-130,1,11,87.0,87.0,90.0,89.0,91.0,89.0,89.0,90.0,88.0,85.0,87.0,87.0,88.0,85,84,85,86,84,87.0,85,84,84,86,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,66.82
UICS25-031,1,11,76.0,76.0,76.0,76.0,79.0,77.0,78.0,78.0,82.0,82.0,82.0,82.0,82.0,86,85,86,86,86,89.0,90,89,90,90,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,66.82
UICS25-041,1,11,92.0,89.0,92.0,93.0,90.0,91.0,91.0,92.0,86.0,86.0,85.0,86.0,86.0,92,90,91,88,90,90.0,88,86,88,92,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,66.82
BES25-205,1,12,79.0,80.0,80.0,80.0,76.0,76.0,76.0,76.0,78.0,78.0,78.0,78.0,78.0,83,78,80,80,82,81.0,81,80,81,82,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,80.54
NAN24-006,0,11,89.0,90.0,88.0,88.0,88.0,84.0,86.0,89.0,88.0,86.0,88.0,87.0,88.0,87,86,86,86,87,90.0,88,88,88,88,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,65.57
