learnerID,School,Age,Filipino 1,English 1,Math 1,Aral Pan 1,Filipino 2,English 2,Math 2,Aral Pan 2,Filipino 3,English 3,Math 3,Science 3,Aral Pan 3,Filipino 4,English 4,Math 4,Science 4,Aral Pan 4,Filipino 5,English 5,Math 5,Science 5,Aral Pan 5,school_year,Filipino_avg,English_avg,Math_avg,AralPan_avg,Science_avg,Gender_F,Gender_M,Mother Tongue_Cebuano / Sinugbuanong Binisay,Mother Tongue_English,Mother Tongue_Hiligaynon,Mother Tongue_Ilocano,Mother Tongue_Kamayo,Mother Tongue_Kapampangan,Mother Tongue_Maranao,Mother Tongue_Pangasinan,Mother Tongue_Tagalog,Nutritional Status_Normal,Nutritional Status_Obese,Nutritional Status_Overweight,Nutritional Status_Severely Wasted,Nutritional Status_Wasted,MPS
BES25-182,Badipa Elementary School,10,89.0,89.0,87.0,89.0,84.0,85.0,85.0,86.0,86.0,85.0,85.0,85.0,85.0,89,88,90,87,87,90.0,88,91,90,89,1,87.6,87.0,87.6,87.2,87.33333333333333,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,80.54
UICS24-013,Urdaneta I Central School,12,80.0,81.0,82.0,83.0,87.0,83.0,85.0,84.0,86.0,84.0,84.0,85.0,85.0,86,85,85,84,85,89.0,90,90,89,88,0,85.6,84.6,85.2,85.0,86.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,74.03
UICS25-339,Urdaneta I Central School,11,85.0,85.0,85.0,85.0,86.0,86.0,87.0,86.0,84.0,84.0,84.0,83.0,84.0,87,88,88,87,87,88.0,87,86,88,88,1,86.0,86.0,86.0,86.0,86.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,66.82
UICS25-193,Urdaneta I Central School,11,87.0,85.0,88.0,88.0,88.0,84.0,87.0,87.0,86.0,85.0,84.0,86.0,86.0,85,85,85,84,85,88.0,87,86,87,88,1,86.8,85.2,86.0,86.8,85.66666666666667,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,66.82
UICS25-254,Urdaneta I Central School,11,85.0,83.0,82.0,82.0,79.0,78.0,78.0,79.0,79.0,79.0,78.0,78.0,78.0,83,83,83,83,83,81.0,83,81,81,81,1,81.4,81.2,80.4,80.6,80.66666666666667,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,66.82
BES25-091,Badipa Elementary School,13,78.0,78.0,77.0,78.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,76,76,76,76,76,75.0,75,75,75,75,1,75.8,75.8,75.6,75.8,75.33333333333333,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,80.54
UICS25-299,Urdaneta I Central School,11,87.0,83.0,82.0,86.0,86.0,84.0,84.0,84.0,84.0,84.0,83.0,83.0,84.0,82,81,82,81,82,82.0,82,81,82,83,1,84.2,82.8,82.4,83.8,82.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,66.82
UISC25-053,Urdaneta City SPED Center,11,93.0,93.0,91.0,95.0,94.0,94.0,94.0,94.0,94.0,93.0,94.0,93.0,94.0,96,93,90,91,92,93.0,93,93,93,91,1,94.0,93.2,92.4,93.2,92.33333333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,72.08
NAN25-022,Nancayasan Elementary School,11,87.0,84.0,84.0,90.0,91.0,90.0,92.0,91.0,93.0,92.0,93.0,91.0,92.0,91,91,90,90,90,93.0,93,92,93,92,1,91.0,90.0,90.2,91.0,91.33333333333333,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,58.64
LANES25-041,Lananpin Elementary School,13,87.0,85.0,83.0,86.0,85.0,85.0,85.0,86.0,85.0,83.0,84.0,84.0,84.0,84,83,83,84,85,87.0,84,84,85,85,1,85.6,84.0,83.8,85.2,84.33333333333333,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,62.7
UISC25-113,Urdaneta City SPED Center,11,94.0,91.0,88.0,91.0,92.0,90.0,90.0,91.0,93.0,92.0,92.0,93.0,92.0,93,90,89,90,91,92.0,92,86,91,91,1,92.8,91.0,89.0,91.2,91.33333333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,72.08
UICS25-361,Urdaneta I Central School,11,79.0,80.0,79.0,79.0,85.0,85.0,84.0,85.0,82.0,82.0,83.0,82.0,81.0,82,80,80,81,82,84.0,84,84,84,84,1,82.4,82.2,82.0,82.2,82.33333333333333,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,66.82
UICS25-336,Urdaneta I Central School,11,88.0,87.0,87.0,86.0,88.0,87.0,87.0,86.0,87.0,86.0,85.0,86.0,85.0,84,84,86,84,86,86.0,85,86,85,86,1,86.6,85.8,86.2,85.8,85.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,66.82
DAFSIS25-024,Don Alipio Fernandez Sr. Integrated School,12,85.0,84.0,85.0,85.0,87.0,87.0,88.0,89.0,88.0,87.0,88.0,88.0,87.0,85,84,87,85,87,91.0,86,88,85,85,1,87.2,85.6,87.2,86.6,86.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,73.08
UISC24-023,Urdaneta City SPED Center,12,93.0,90.0,90.0,92.0,95.0,94.0,94.0,95.0,94.0,94.0,94.0,94.0,94.0,96,95,94,94,95,95.0,96,93,94,92,0,94.6,93.8,93.0,93.6,94.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,76.93
UISC24-007,Urdaneta City SPED Center,12,92.0,91.0,93.0,92.0,91.0,92.0,91.0,92.0,92.0,91.0,90.0,91.0,91.0,90,89,89,90,91,91.0,92,90,90,90,0,91.2,91.0,90.6,91.2,90.33333333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,76.93
LANES24-006,Lananpin Elementary School,12,77.0,78.0,78.0,79.0,82.0,82.0,82.0,82.0,81.0,80.0,81.0,80.0,79.0,80,80,81,82,81,86.0,85,86,83,85,0,81.2,81.0,81.6,81.2,81.66666666666667,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,78.31
DAPSMECSE25-029,Don Amadeo Perez Sr. Memorial Elementary School - East,11,85.0,81.0,88.0,85.0,85.0,84.0,88.0,86.0,89.0,89.0,89.0,89.0,89.0,85,85,85,86,84,83.0,82,87,83,83,1,85.4,84.2,87.4,85.4,86.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,75.71
UICS25-019,Urdaneta I Central School,11,89.0,87.0,90.0,90.0,90.0,89.0,89.0,90.0,89.0,88.0,88.0,87.0,88.0,87,88,90,87,87,89.0,88,87,88,87,1,88.8,88.0,88.8,88.4,87.33333333333333,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,66.82
UICS25-345,Urdaneta I Central School,11,88.0,87.0,88.0,88.0,89.0,89.0,89.0,90.0,86.0,85.0,86.0,85.0,86.0,92,92,92,91,91,91.0,92,89,90,91,1,89.2,89.0,88.8,89.2,88.66666666666667,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,66.82
NAN25-065,Nancayasan Elementary School,13,86.0,78.0,79.0,87.0,88.0,91.0,81.0,77.0,93.0,81.0,80.0,76.0,79.0,95,92,94,83,79,79.0,79,87,95,83,1,88.2,84.2,84.2,81.0,84.66666666666667,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,58.64
UICS25-384,Urdaneta I Central School,11,85.0,84.0,84.0,85.0,88.0,87.0,88.0,89.0,87.0,87.0,87.0,87.0,88.0,84,83,84,84,83,87.0,86,85,85,85,1,86.2,85.4,85.6,86.0,85.33333333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,66.82
UISC25-027,Urdaneta City SPED Center,11,86.0,86.0,86.0,87.0,90.0,89.0,90.0,91.0,88.0,89.0,88.0,90.0,89.0,86,87,87,88,86,88.0,89,87,89,89,1,87.6,88.0,87.6,88.4,89.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,72.08
DCBMES25-001,Don Clemente Blanco Memorial Elementary School,12,86.0,85.0,86.0,86.0,87.0,86.0,86.0,87.0,86.0,85.0,85.0,85.0,86.0,88,84,81,88,87,91.0,87,87,90,89,1,87.6,85.4,85.0,87.0,87.66666666666667,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,33.59
BES24-027,Badipa Elementary School,12,79.0,77.0,79.0,82.0,81.0,78.0,78.0,80.0,83.0,82.0,82.0,83.0,82.0,81,81,80,80,80,82.0,81,81,81,82,0,81.2,79.8,80.0,81.2,81.33333333333333,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,75.7
BES25-174,Badipa Elementary School,11,95.0,95.0,94.0,91.0,94.0,93.0,93.0,93.0,92.0,91.0,92.0,91.0,91.0,91,90,91,89,90,93.0,91,91,92,90,1,93.0,92.0,92.2,91.0,90.66666666666667,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,80.54
BES25-209,Badipa Elementary School,11,83.0,83.0,84.0,83.0,78.0,78.0,78.0,80.0,79.0,79.0,78.0,78.0,78.0,83,83,83,83,83,83.0,81,81,82,82,1,81.2,80.8,80.8,81.2,81.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,80.54
LANES25-100,Lananpin Elementary School,12,88.0,86.0,88.0,88.0,91.0,88.0,90.0,89.0,90.0,90.0,90.0,90.0,90.0,91,91,91,91,90,90.0,91,90,90,91,1,90.0,89.2,89.8,89.6,90.33333333333333,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,62.7
LANES25-116,Lananpin Elementary School,11,81.0,80.0,81.0,82.0,85.0,82.0,85.0,84.0,85.0,83.0,82.0,84.0,83.0,88,85,94,85,86,82.0,80,81,80,83,1,84.2,82.0,84.6,83.6,83.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,62.7
BES25-082,Badipa Elementary School,11,82.0,81.0,80.0,81.0,81.0,81.0,81.0,81.0,83.0,82.0,82.0,82.0,82.0,83,82,81,82,86,83.0,83,83,83,83,1,82.4,81.8,81.4,82.6,82.33333333333333,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,80.54
BES25-132,Badipa Elementary School,11,78.0,78.0,78.0,78.0,84.0,85.0,83.0,84.0,77.0,77.0,77.0,78.0,76.0,81,81,81,81,81,77.0,79,79,79,80,1,79.4,80.0,79.6,79.8,79.33333333333333,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,80.54
LANES25-019,Lananpin Elementary School,12,83.0,84.0,81.0,83.0,78.0,78.0,78.0,78.0,81.0,80.0,80.0,80.0,82.0,79,78,77,79,79,85.0,82,83,82,83,1,81.2,80.4,79.8,81.0,80.33333333333333,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,62.7
UISC25-015,Urdaneta City SPED Center,11,85.0,84.0,84.0,84.0,88.0,88.0,87.0,88.0,87.0,86.0,86.0,87.0,87.0,89,91,90,90,89,92.0,94,90,92,92,1,88.2,88.6,87.4,88.0,89.66666666666667,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,72.08
DCBMES25-019,Don Clemente Blanco Memorial Elementary School,11,89.0,89.0,88.0,89.0,90.0,89.0,90.0,89.0,92.0,90.0,90.0,90.0,90.0,89,87,85,87,88,80.0,80,89,88,89,1,88.0,87.0,88.4,89.0,88.33333333333333,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,33.59
LANES25-078,Lananpin Elementary School,11,81.0,80.0,81.0,82.0,80.0,79.0,80.0,81.0,80.0,78.0,80.0,79.0,79.0,85,85,84,83,82,83.0,81,82,82,83,1,81.8,80.6,81.4,81.4,81.33333333333333,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,62.7
DCBMES25-008,Don Clemente Blanco Memorial Elementary School,11,84.0,84.0,84.0,85.0,80.0,79.0,78.0,81.0,84.0,85.0,84.0,83.0,86.0,82,79,81,81,82,85.0,83,84,85,87,1,83.0,82.0,82.2,84.2,83.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,33.59
DAPSMECSE25-022,Don Amadeo Perez Sr. Memorial Elementary School - East,11,76.0,75.0,75.0,76.0,76.0,75.0,75.0,76.0,79.0,78.0,81.0,78.0,77.0,79,77,80,78,79,84.0,81,83,84,84,1,78.8,77.2,78.8,78.4,80.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,75.71
UICS25-171,Urdaneta I Central School,13,83.0,82.0,84.0,84.0,82.0,82.0,82.0,82.0,81.0,81.0,80.0,80.0,81.0,84,83,83,83,83,87.0,84,80,82,86,1,83.4,82.4,81.8,83.2,81.66666666666667,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,66.82
UICS25-341,Urdaneta I Central School,12,85.0,81.0,84.0,85.0,90.0,89.0,89.0,89.0,87.0,85.0,86.0,86.0,87.0,87,85,87,88,85,87.0,87,87,89,88,1,87.2,85.4,86.6,86.8,87.66666666666667,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,66.82
BES25-173,Badipa Elementary School,11,92.0,90.0,91.0,92.0,88.0,85.0,88.0,85.0,87.0,87.0,91.0,87.0,85.0,90,88,89,89,90,92.0,92,94,93,90,1,89.8,88.4,90.6,88.4,89.66666666666667,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,80.54
BES24-034,Badipa Elementary School,11,83.0,80.0,81.0,83.0,81.0,81.0,81.0,81.0,83.0,84.0,82.0,84.0,83.0,82,82,82,82,82,79.0,79,79,79,79,0,81.6,81.2,81.0,81.6,81.66666666666667,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,75.7
DAPSMECSE25-031,Don Amadeo Perez Sr. Memorial Elementary School - East,11,89.0,90.0,88.0,89.0,80.0,82.0,79.0,81.0,84.0,85.0,84.0,85.0,84.0,85,81,80,81,80,83.0,78,80,79,83,1,84.2,83.2,82.2,83.4,81.66666666666667,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,75.71
UICS24-045,Urdaneta I Central School,12,84.0,84.0,83.0,84.0,88.0,83.0,85.0,85.0,85.0,84.0,84.0,84.0,83.0,84,84,84,85,84,83.0,87,83,85,83,0,84.8,84.4,83.8,83.8,84.66666666666667,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,74.03
DAFSIS25-011,Don Alipio Fernandez Sr. Integrated School,11,89.0,87.0,88.0,87.0,87.0,86.0,87.0,87.0,90.0,89.0,89.0,90.0,89.0,90,89,91,90,89,93.0,92,93,92,95,1,89.8,88.6,89.6,89.4,90.66666666666667,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,73.08
UICS25-186,Urdaneta I Central School,11,90.0,89.0,92.0,90.0,86.0,87.0,87.0,88.0,85.0,86.0,86.0,86.0,86.0,84,83,83,83,85,89.0,80,78,80,78,1,86.8,85.0,85.2,85.4,83.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,66.82
UISC25-110,Urdaneta City SPED Center,12,90.0,87.0,88.0,89.0,93.0,92.0,92.0,92.0,92.0,91.0,91.0,91.0,91.0,86,87,85,85,87,89.0,89,89,89,90,1,90.0,89.2,89.0,89.8,88.33333333333333,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,72.08
DAPSMECSE25-007,Don Amadeo Perez Sr. Memorial Elementary School - East,11,87.0,84.0,85.0,87.0,88.0,85.0,85.0,88.0,88.0,86.0,86.0,87.0,87.0,84,82,83,84,85,83.0,82,81,84,81,1,86.0,83.8,84.0,85.6,85.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,75.71
NAN24-019,Nancayasan Elementary School,11,87.0,85.0,85.0,87.0,88.0,88.0,87.0,87.0,89.0,86.0,87.0,87.0,88.0,89,88,87,88,89,88.0,87,85,87,87,0,88.2,86.8,86.2,87.6,87.33333333333333,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,65.57
UICS24-008,Urdaneta I Central School,12,91.0,88.0,91.0,91.0,89.0,91.0,90.0,89.0,90.0,91.0,90.0,90.0,88.0,92,90,90,90,91,91.0,89,89,90,91,0,90.6,89.8,90.0,90.0,90.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,74.03
BES25-085,Badipa Elementary School,12,80.0,80.0,79.0,79.0,81.0,79.0,80.0,81.0,82.0,82.0,82.0,81.0,81.0,84,83,84,84,85,80.0,80,80,80,80,1,81.4,80.8,81.0,81.2,81.66666666666667,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,80.54
DAPSMECSE25-034,Don Amadeo Perez Sr. Memorial Elementary School - East,11,75.0,75.0,75.0,75.0,77.0,76.0,77.0,78.0,76.0,76.0,76.0,76.0,76.0,77,76,76,78,75,78.0,77,77,77,78,1,76.6,76.0,76.2,76.4,77.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,75.71
UICS25-281,Urdaneta I Central School,12,91.0,92.0,89.0,89.0,92.0,92.0,92.0,91.0,89.0,88.0,90.0,90.0,88.0,90,89,88,88,89,87.0,86,86,87,87,1,89.8,89.4,89.0,88.8,88.33333333333333,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,66.82
UICS25-274,Urdaneta I Central School,12,78.0,77.0,77.0,80.0,79.0,79.0,79.0,79.0,80.0,80.0,80.0,80.0,80.0,86,83,83,83,84,87.0,86,85,87,87,1,82.0,81.0,80.8,82.0,83.33333333333333,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,66.82
UICS24-066,Urdaneta I Central School,11,82.0,82.0,81.0,82.0,85.0,81.0,83.0,83.0,83.0,81.0,81.0,82.0,82.0,84,84,83,84,84,87.0,86,86,86,85,0,84.2,82.8,82.8,83.2,84.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,74.03
UICS25-146,Urdaneta I Central School,11,82.0,81.0,81.0,82.0,85.0,84.0,83.0,85.0,81.0,81.0,81.0,81.0,81.0,81,81,83,81,81,76.0,76,76,76,76,1,81.0,80.6,80.8,81.0,79.33333333333333,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,66.82
DAPSMECSE25-030,Don Amadeo Perez Sr. Memorial Elementary School - East,12,83.0,83.0,84.0,84.0,78.0,77.0,79.0,80.0,78.0,79.0,86.0,77.0,79.0,85,83,84,84,85,83.0,82,83,88,85,1,81.4,80.8,83.2,82.6,83.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,75.71
UICS25-150,Urdaneta I Central School,11,80.0,80.0,78.0,80.0,81.0,81.0,79.0,79.0,77.0,76.0,76.0,77.0,77.0,81,80,80,80,80,81.0,80,80,80,81,1,80.0,79.4,78.6,79.4,79.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,66.82
UISC25-104,Urdaneta City SPED Center,11,84.0,84.0,84.0,83.0,90.0,89.0,89.0,89.0,87.0,86.0,86.0,86.0,87.0,85,86,85,86,85,88.0,95,87,89,89,1,86.8,88.0,86.2,86.6,87.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,72.08
UICS25-371,Urdaneta I Central School,11,87.0,86.0,86.0,86.0,87.0,87.0,87.0,88.0,87.0,87.0,87.0,86.0,87.0,83,82,82,83,83,84.0,83,82,82,84,1,85.6,85.0,84.8,85.6,83.66666666666667,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,66.82
BES25-187,Badipa Elementary School,11,84.0,82.0,86.0,90.0,86.0,84.0,87.0,87.0,83.0,83.0,82.0,82.0,82.0,83,81,82,82,83,84.0,84,83,84,84,1,84.0,82.8,84.0,85.2,82.66666666666667,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,80.54
BES25-197,Badipa Elementary School,11,85.0,87.0,87.0,87.0,88.0,82.0,85.0,84.0,85.0,85.0,85.0,85.0,85.0,83,82,84,83,84,84.0,83,84,84,84,1,85.0,83.8,85.0,84.8,84.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,80.54
DAFSIS25-030,Don Alipio Fernandez Sr. Integrated School,12,87.0,86.0,85.0,85.0,86.0,84.0,86.0,85.0,87.0,85.0,85.0,85.0,86.0,86,85,87,87,87,87.0,86,79,85,83,1,86.6,85.2,84.4,85.2,85.66666666666667,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,73.08
BES25-123,Badipa Elementary School,11,79.0,75.0,80.0,81.0,82.0,81.0,82.0,82.0,76.0,76.0,76.0,76.0,76.0,79,78,80,79,80,80.0,79,79,79,80,1,79.2,77.8,79.4,79.8,78.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,80.54
UICS25-244,Urdaneta I Central School,11,81.0,80.0,81.0,81.0,85.0,85.0,85.0,84.0,85.0,83.0,82.0,83.0,83.0,79,78,79,79,80,80.0,80,80,80,79,1,82.0,81.2,81.4,81.4,80.66666666666667,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,66.82
UICS25-317,Urdaneta I Central School,11,90.0,90.0,90.0,90.0,91.0,89.0,91.0,90.0,89.0,88.0,88.0,88.0,89.0,90,88,88,88,88,89.0,89,89,89,90,1,89.8,88.8,89.2,89.4,88.33333333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,66.82
BES25-010,Badipa Elementary School,11,84.0,83.0,82.0,85.0,87.0,86.0,86.0,86.0,90.0,90.0,90.0,89.0,90.0,87,86,88,87,86,87.0,87,86,86,87,1,87.0,86.4,86.4,86.8,87.33333333333333,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,80.54
UICS24-024,Urdaneta I Central School,11,82.0,81.0,82.0,80.0,80.0,79.0,79.0,79.0,80.0,79.0,78.0,78.0,79.0,82,83,83,84,84,83.0,82,82,82,83,0,81.4,80.8,80.8,81.0,81.33333333333333,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,74.03
UISC25-080,Urdaneta City SPED Center,11,85.0,84.0,82.0,82.0,89.0,91.0,89.0,89.0,91.0,89.0,89.0,88.0,88.0,91,93,91,92,91,90.0,91,86,90,91,1,89.2,89.6,87.4,88.2,90.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,72.08
UISC25-034,Urdaneta City SPED Center,11,91.0,89.0,86.0,91.0,91.0,90.0,90.0,91.0,93.0,92.0,92.0,92.0,93.0,93,91,90,90,91,91.0,91,93,91,90,1,91.8,90.6,90.2,91.2,91.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,72.08
BES25-041,Badipa Elementary School,11,81.0,80.0,84.0,90.0,84.0,82.0,86.0,87.0,83.0,82.0,84.0,84.0,84.0,87,87,84,86,87,86.0,84,84,85,85,1,84.2,83.0,84.4,86.6,85.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,80.54
BES24-040,Badipa Elementary School,11,96.0,94.0,92.0,90.0,91.0,91.0,92.0,92.0,92.0,91.0,91.0,90.0,90.0,92,91,92,91,91,94.0,95,95,94,92,0,93.0,92.4,92.4,91.0,91.66666666666667,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,75.7
